Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term,Source
 2018-04-06,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.74% until 30/06/2020,,Offline,30,Variable,3.74%,3.97%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.79% until 30/06/2020,,Offline,30,Variable,3.79%,4.03%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.84% until 02/07/2020,,Offline,30,Variable,3.84%,3.76%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.84% until 30/04/2020,,Offline,30,Variable,3.84%,4.02%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.84% until 01/07/2020,,Offline,30,Variable,3.84%,4.66%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 3.89% until 30/06/2023,,Offline,30,Variable,3.89%,4.60%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +3.49% until 02/07/2020,,Offline,30,Variable,3.99%,3.79%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.04% until 30/06/2028,,Offline,30,Variable,4.04%,4.04%,216000,20%,New Purchase,Primary Residence,Principal + Interest,10.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.19% until 30/06/2020,,Offline,30,Variable,4.19%,4.04%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.19% until 01/07/2021,,Offline,30,Variable,4.19%,4.67%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.24% until 30/06/2023,,Offline,30,Variable,4.24%,4.09%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.24% until 30/04/2023,,Offline,30,Variable,4.24%,4.15%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.31% until 31/07/2023,,Offline,30,Variable,4.31%,4.11%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.31% until 31/07/2023,,Offline,30,Variable,4.31%,4.11%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.34% until 01/07/2023,,Offline,30,Variable,4.34%,4.65%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.44% until 02/07/2023,,Offline,30,Variable,4.44%,3.98%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.54% until 30/06/2023,,Offline,30,Variable,4.54%,4.24%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.74% until 30/04/2023,,Offline,30,Variable,4.74%,4.29%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 4.74% until 30/06/2023,,Offline,30,Variable,4.74%,4.26%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,SVR for term,,Offline,30,Variable,4.95%,5.01%,216000,20%,New Purchase,Primary Residence,Principal + Interest,,comparethemarket.com
 2018-04-06,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 5.09% until 30/06/2028,,Offline,30,Variable,5.09%,4.68%,216000,20%,New Purchase,Primary Residence,Principal + Interest,10.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +0.89% for 2 years,,Offline,30,Variable,1.39%,3.62%,360000,20%,New Purchase,Primary Residence,Principal + Interest,,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.5% until 30/04/2020,,Offline,30,Variable,1.50%,3.76%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.54% until 02/07/2020,,Offline,30,Variable,1.54%,3.47%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.54% until 31/05/2020,,Offline,30,Variable,1.54%,3.66%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.57% until 30/06/2020,,Offline,30,Variable,1.57%,3.74%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.59% until 30/06/2020,,Offline,30,Variable,1.59%,3.71%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.62% until 30/06/2020,,Offline,30,Variable,1.62%,3.72%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.71% until 01/07/2020,,Offline,30,Variable,1.71%,4.39%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.24% until 01/07/2020,,Offline,30,Variable,1.74%,4.40%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.29% for 2 years,,Offline,30,Variable,1.79%,3.68%,360000,20%,New Purchase,Primary Residence,Principal + Interest,,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.84% until 01/07/2021,,Offline,30,Variable,1.84%,4.21%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.34% until 02/07/2020,,Offline,30,Variable,1.84%,3.51%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.84% until 31/05/2020,,Offline,30,Variable,1.84%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.85% until 31/07/2020,,Offline,30,Variable,1.85%,3.73%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.85% until 31/07/2020,,Offline,30,Variable,1.85%,3.73%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.89% until 31/05/2021,,Offline,30,Variable,1.89%,3.57%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.89% until 30/06/2020,,Offline,30,Variable,1.89%,4.58%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.94% until 02/07/2020,,Offline,30,Variable,1.94%,3.48%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.94% until 31/05/2020,,Offline,30,Variable,1.94%,3.67%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.94% for 3 years,,Offline,30,Variable,1.94%,3.63%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.94% for 2 years,,Offline,30,Variable,1.94%,3.77%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.95% until 30/06/2021,,Offline,30,Variable,1.95%,3.63%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.47% until 30/06/2020,,Offline,30,Variable,1.97%,3.77%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 1.99% for 5 years,,Offline,30,Variable,1.99%,3.38%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.02% until 30/06/2020,,Offline,30,Variable,2.02%,3.73%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.03% until 01/07/2020,,Offline,30,Variable,2.03%,4.39%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.04% until 31/07/2023,,Offline,30,Variable,2.04%,3.37%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.04% until 31/07/2023,,Offline,30,Variable,2.04%,3.37%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.04% until 31/05/2023,,Offline,30,Variable,2.04%,3.35%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.09% until 31/05/2021,,Offline,30,Variable,2.09%,3.56%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.09% until 31/05/2023,,Offline,30,Variable,2.09%,3.37%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.59% for 5 years,,Offline,30,Variable,2.09%,3.41%,360000,20%,New Purchase,Primary Residence,Principal + Interest,,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.59% for 2 years,,Offline,30,Variable,2.09%,3.79%,360000,20%,New Purchase,Primary Residence,Principal + Interest,,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.1% until 30/04/2023,,Offline,30,Variable,2.10%,3.47%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.61% until 30/06/2020,,Offline,30,Variable,2.11%,3.79%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.14% until 30/06/2023,,Offline,30,Variable,2.14%,3.43%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,2.81% discount until 30/06/2020,,Offline,30,Variable,2.14%,4.60%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.18% until 01/07/2021,,Offline,30,Variable,2.18%,4.24%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.18% until 01/07/2021,,Offline,30,Variable,2.18%,4.29%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.19% until 30/04/2021,,Offline,30,Variable,2.19%,3.69%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.19% until 31/05/2021,,Offline,30,Variable,2.19%,3.63%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.19% until 30/04/2021,,Offline,30,Variable,2.19%,3.73%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.24% until 02/07/2023,,Offline,30,Variable,2.24%,3.28%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.24% until 30/06/2020,,Offline,30,Variable,2.24%,3.83%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.25% until 01/07/2023,,Offline,30,Variable,2.25%,3.98%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.26% until 30/06/2023,,Offline,30,Variable,2.26%,3.47%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% until 31/05/2023,,Offline,30,Variable,2.29%,3.39%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% until 02/07/2020,,Offline,30,Variable,2.29%,3.53%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% until 30/04/2020,,Offline,30,Variable,2.29%,3.82%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% until 01/07/2021,,Offline,30,Variable,2.29%,4.26%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,TSB,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% until 30/06/2023,,Offline,30,Variable,2.29%,3.48%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% for 3 years,,Offline,30,Variable,2.29%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.29% until 30/06/2020,,Offline,30,Variable,2.29%,3.82%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.33% until 01/07/2023,,Offline,30,Variable,2.33%,3.96%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.38% until 30/06/2021,,Offline,30,Variable,2.38%,3.67%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.39% until 30/04/2023,,Offline,30,Variable,2.39%,3.52%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.39% until 30/04/2021,,Offline,30,Variable,2.39%,3.73%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.39% until 31/07/2020,,Offline,30,Variable,2.39%,3.81%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.39% until 31/07/2020,,Offline,30,Variable,2.39%,3.81%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.39% until 30/06/2021,,Offline,30,Variable,2.39%,4.48%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.4% until 30/06/2023,,Offline,30,Variable,2.40%,3.52%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,BOE +1.94% until 01/07/2020,,Offline,30,Variable,2.44%,4.46%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,Barclays,BARC,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.44% until 30/04/2023,,Offline,30,Variable,2.44%,3.58%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.44% until 31/05/2023,,Offline,30,Variable,2.44%,3.49%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.46% until 30/06/2023,,Offline,30,Variable,2.46%,3.49%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.46% until 31/07/2020,,Offline,30,Variable,2.46%,3.77%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,comparethemarket.com
 2018-04-06,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.49% until 31/05/2021,,Offline,30,Variable,2.49%,3.64%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.49% for 5 years,,Offline,30,Variable,2.49%,3.55%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.5% until 01/07/2023,,Offline,30,Variable,2.50%,4.07%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.59% until 02/07/2023,,Offline,30,Variable,2.59%,3.35%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.59% until 30/06/2021,,Offline,30,Variable,2.59%,4.46%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,comparethemarket.com
 2018-04-06,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMF,Fixed 2.59% until 30/06/2023,,Offline,30,Variable,2.59%,4.22%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,comparethemarket.com
